User ID,Height (cm),Weight (kg),Chest (cm),Waist (cm),Hip (cm),Age,Gender,Product ID,Category,Size Purchased,Fit Feedback,Return/Exchange Date,Reason for Return,Size Exchanged,Final Outcome,Cluster ID,Cluster Description,Brand ID,Generated Size Chart,Confidence Scores
1846,170,70,105,73,109,47,Female,119,Dresses,S,1,2023-07-20,N/A,N/A,Returned,C01,Petite,B04,"M: 0.95, L: 0.80",Medium
1847,164,89,85,69,111,43,Female,172,Bottoms,L,0,2023-07-20,N/A,XL,Kept,C01,Average Build,B02,"L: 0.93, XL: 0.86",High
1848,150,86,86,84,111,22,Female,181,Dresses,XS,1,2023-07-25,N/A,L,Returned,C04,Tall and Athletic,B02,"XS: 0.90, S: 0.85",Low
1849,161,67,92,72,106,27,Male,165,Bottoms,L,0,2023-07-25,Defective,M,Returned,C04,Petite,B02,"M: 0.95, L: 0.80",High
1850,156,61,81,93,99,28,Male,171,Bottoms,XS,1,2023-07-30,N/A,N/A,Kept,C02,Petite,B04,"S: 0.92, M: 0.87",Low
1851,164,66,94,85,101,41,Male,136,Bottoms,XS,0,2023-07-30,Incorrect Size,L,Kept,C03,Average Build,B02,"L: 0.93, XL: 0.86",High
1852,170,86,96,65,102,42,Female,167,Tops,XL,0,2023-07-30,Changed Mind,N/A,Kept,C02,Petite,B02,"M: 0.95, L: 0.80",High
1853,168,87,92,71,87,41,Female,183,Bottoms,M,0,N/A,Incorrect Size,L,Kept,C02,Tall and Athletic,B04,"S: 0.92, M: 0.87",Low
1854,178,64,86,75,102,27,Male,142,Tops,XL,1,2023-07-15,Incorrect Size,M,Returned,C01,Tall and Athletic,B04,"M: 0.95, L: 0.80",High
1855,174,56,80,84,110,33,Male,191,Tops,M,0,2023-07-15,Defective,S,Returned,C02,Athletic Build,B01,"L: 0.93, XL: 0.86",Medium
1856,182,63,82,90,91,42,Male,167,Tops,XS,0,N/A,Defective,XL,Returned,C03,Petite,B04,"S: 0.92, M: 0.87",High
1857,181,50,99,85,112,29,Male,198,Bottoms,XL,1,2023-07-30,Changed Mind,S,Kept,C02,Average Build,B02,"XS: 0.90, S: 0.85",Low
1858,184,87,97,77,101,36,Female,169,Bottoms,S,0,2023-07-15,Defective,S,Kept,C02,Average Build,B04,"M: 0.95, L: 0.80",High
1859,187,52,86,86,109,22,Male,149,Bottoms,L,0,2023-07-30,Defective,M,Returned,C03,Average Build,B04,"S: 0.92, M: 0.87",Medium
1860,175,86,100,77,102,22,Male,137,Bottoms,L,1,2023-07-25,Changed Mind,N/A,Kept,C03,Tall and Athletic,B04,"S: 0.92, M: 0.87",High
1861,160,80,96,71,104,22,Female,146,Tops,L,0,N/A,N/A,XL,Returned,C01,Tall and Athletic,B04,"XS: 0.90, S: 0.85",High
1862,184,62,107,75,92,23,Female,180,Dresses,M,1,2023-07-30,Changed Mind,S,Kept,C03,Average Build,B02,"S: 0.92, M: 0.87",High
1863,157,67,91,82,95,48,Male,156,Dresses,L,1,N/A,Changed Mind,N/A,Returned,C03,Athletic Build,B04,"L: 0.93, XL: 0.86",Low
1864,163,66,95,94,87,36,Male,163,Tops,M,1,2023-07-20,N/A,XL,Returned,C01,Average Build,B04,"S: 0.92, M: 0.87",Low
1865,159,66,103,65,109,33,Male,178,Tops,M,1,N/A,N/A,M,Kept,C01,Average Build,B04,"S: 0.92, M: 0.87",Low
1866,151,60,89,76,91,46,Male,130,Dresses,M,1,N/A,Changed Mind,XL,Returned,C01,Petite,B04,"S: 0.92, M: 0.87",Low
1867,158,69,102,67,99,21,Female,196,Dresses,S,1,2023-07-30,N/A,L,Kept,C04,Athletic Build,B02,"S: 0.92, M: 0.87",Medium
1868,152,59,95,90,94,31,Male,163,Dresses,XS,0,N/A,N/A,M,Returned,C03,Petite,B02,"M: 0.95, L: 0.80",High
1869,170,78,99,92,96,24,Male,176,Dresses,S,1,2023-08-01,Changed Mind,S,Returned,C02,Tall and Athletic,B03,"M: 0.95, L: 0.80",Medium
1870,175,83,97,65,96,46,Male,191,Dresses,XS,1,2023-08-01,N/A,L,Kept,C02,Average Build,B04,"M: 0.95, L: 0.80",Low
1871,157,66,94,68,103,41,Male,126,Bottoms,S,1,2023-07-20,Incorrect Size,N/A,Returned,C04,Average Build,B04,"M: 0.95, L: 0.80",Medium
1872,151,62,102,70,103,44,Female,193,Dresses,M,0,2023-07-25,Defective,S,Kept,C02,Athletic Build,B02,"L: 0.93, XL: 0.86",Low
1873,155,88,90,69,99,21,Male,123,Bottoms,XS,1,2023-08-01,Defective,L,Kept,C03,Tall and Athletic,B03,"L: 0.93, XL: 0.86",High
1874,177,76,97,93,105,49,Female,186,Bottoms,L,0,2023-07-15,Changed Mind,M,Returned,C04,Average Build,B03,"L: 0.93, XL: 0.86",Low
1875,178,75,85,75,105,31,Male,120,Tops,S,1,2023-07-25,N/A,L,Returned,C01,Athletic Build,B02,"M: 0.95, L: 0.80",Medium
1876,175,77,80,84,110,28,Male,146,Tops,XS,1,N/A,Incorrect Size,L,Kept,C04,Tall and Athletic,B04,"M: 0.95, L: 0.80",Low
1877,174,62,109,87,89,42,Male,180,Dresses,L,1,2023-08-01,N/A,S,Kept,C02,Athletic Build,B02,"L: 0.93, XL: 0.86",Medium
1878,161,61,102,77,112,28,Female,131,Tops,XL,0,2023-07-20,N/A,L,Kept,C04,Tall and Athletic,B03,"S: 0.92, M: 0.87",Low
1879,154,77,86,75,97,39,Female,167,Dresses,M,1,2023-07-20,N/A,XL,Kept,C02,Tall and Athletic,B04,"XS: 0.90, S: 0.85",Low
1880,183,51,91,91,109,42,Male,121,Tops,S,0,2023-07-25,Changed Mind,S,Kept,C02,Average Build,B02,"L: 0.93, XL: 0.86",Medium
1881,186,86,99,70,93,20,Female,151,Tops,S,0,2023-07-30,Defective,XL,Kept,C01,Petite,B03,"XS: 0.90, S: 0.85",Low
1882,164,83,83,83,106,43,Female,139,Dresses,XL,0,2023-07-15,Defective,L,Returned,C03,Average Build,B03,"XS: 0.90, S: 0.85",Low
1883,185,72,89,89,111,26,Male,163,Tops,XS,0,N/A,Incorrect Size,XL,Kept,C01,Average Build,B04,"XS: 0.90, S: 0.85",Medium
1884,164,78,100,79,111,42,Female,169,Dresses,S,1,N/A,Incorrect Size,M,Kept,C03,Tall and Athletic,B01,"S: 0.92, M: 0.87",Medium
1885,172,84,81,85,107,37,Female,120,Tops,S,0,2023-07-25,N/A,M,Kept,C01,Athletic Build,B02,"S: 0.92, M: 0.87",Low
1886,155,60,88,77,94,29,Female,123,Dresses,S,1,2023-07-20,Incorrect Size,L,Returned,C01,Average Build,B03,"M: 0.95, L: 0.80",Medium
1887,170,82,89,74,92,34,Female,196,Bottoms,S,1,2023-07-20,Incorrect Size,XL,Returned,C01,Tall and Athletic,B03,"M: 0.95, L: 0.80",Medium
1888,172,60,99,65,93,28,Female,142,Dresses,XL,0,2023-07-30,Incorrect Size,L,Returned,C02,Petite,B02,"S: 0.92, M: 0.87",Medium
1889,165,58,90,77,90,30,Male,173,Tops,M,1,2023-07-15,N/A,M,Kept,C03,Tall and Athletic,B03,"S: 0.92, M: 0.87",Low
1890,164,63,104,70,108,43,Male,103,Bottoms,S,1,N/A,N/A,XL,Returned,C03,Athletic Build,B04,"M: 0.95, L: 0.80",Medium
1891,174,58,93,85,102,20,Male,127,Bottoms,XL,0,2023-07-25,Defective,M,Kept,C02,Average Build,B02,"XS: 0.90, S: 0.85",Low
1892,185,88,82,90,94,30,Female,191,Dresses,L,1,2023-07-30,Changed Mind,XL,Returned,C01,Athletic Build,B04,"L: 0.93, XL: 0.86",High
1893,160,52,104,88,108,20,Male,174,Dresses,S,1,2023-07-15,N/A,S,Kept,C03,Athletic Build,B01,"M: 0.95, L: 0.80",Low
1894,164,78,80,84,99,49,Female,180,Bottoms,XS,0,N/A,Defective,L,Returned,C03,Petite,B02,"L: 0.93, XL: 0.86",High
1895,153,68,86,76,97,24,Male,124,Dresses,XL,0,2023-07-15,Incorrect Size,XL,Returned,C02,Tall and Athletic,B01,"XS: 0.90, S: 0.85",High
1896,170,85,83,81,95,37,Female,187,Dresses,XS,0,N/A,Incorrect Size,XL,Kept,C04,Average Build,B02,"M: 0.95, L: 0.80",High
1897,162,81,86,91,86,20,Female,109,Dresses,M,1,2023-08-01,Changed Mind,S,Kept,C01,Average Build,B01,"XS: 0.90, S: 0.85",Low
1898,171,56,95,82,92,29,Female,102,Tops,L,0,2023-07-15,N/A,N/A,Returned,C02,Tall and Athletic,B03,"M: 0.95, L: 0.80",High
1899,168,77,109,88,102,47,Male,106,Tops,XS,0,2023-07-15,Changed Mind,S,Kept,C02,Petite,B01,"XS: 0.90, S: 0.85",High
1900,183,67,89,90,87,32,Female,199,Bottoms,S,0,2023-08-01,Defective,XL,Kept,C01,Average Build,B02,"XS: 0.90, S: 0.85",Low
1901,163,54,94,72,107,46,Male,171,Bottoms,XL,1,2023-07-25,Changed Mind,N/A,Returned,C04,Tall and Athletic,B04,"M: 0.95, L: 0.80",Medium
1902,153,72,95,93,111,27,Female,179,Bottoms,L,0,2023-07-30,Changed Mind,M,Kept,C02,Petite,B03,"XS: 0.90, S: 0.85",Medium
1903,176,71,85,78,109,47,Female,121,Dresses,XL,1,2023-07-20,Incorrect Size,L,Kept,C02,Athletic Build,B04,"L: 0.93, XL: 0.86",Low
1904,178,75,83,69,87,32,Male,187,Dresses,L,1,2023-07-15,Incorrect Size,N/A,Kept,C02,Average Build,B03,"L: 0.93, XL: 0.86",High
1905,177,61,83,86,105,39,Male,129,Dresses,XS,0,2023-07-25,Incorrect Size,M,Kept,C03,Athletic Build,B02,"S: 0.92, M: 0.87",Medium
1906,184,89,103,66,109,21,Female,113,Bottoms,M,1,2023-08-01,Defective,XL,Returned,C03,Average Build,B04,"S: 0.92, M: 0.87",Low
1907,157,68,102,91,91,49,Female,169,Bottoms,XL,1,2023-07-20,Defective,N/A,Kept,C04,Petite,B04,"L: 0.93, XL: 0.86",High
1908,165,50,83,92,114,40,Female,142,Tops,S,1,2023-07-30,N/A,S,Returned,C03,Tall and Athletic,B02,"S: 0.92, M: 0.87",High
1909,185,52,106,89,102,31,Male,101,Dresses,XL,0,2023-07-30,N/A,L,Kept,C04,Petite,B03,"S: 0.92, M: 0.87",Medium
1910,179,76,101,86,105,46,Female,120,Dresses,M,1,2023-07-15,Incorrect Size,S,Kept,C01,Petite,B03,"S: 0.92, M: 0.87",Medium
1911,167,67,101,92,105,48,Female,143,Tops,XS,1,2023-08-01,Incorrect Size,S,Kept,C01,Petite,B02,"XS: 0.90, S: 0.85",High
1912,151,79,96,89,93,32,Female,101,Bottoms,S,0,2023-08-01,Changed Mind,L,Returned,C04,Petite,B03,"L: 0.93, XL: 0.86",Low
1913,162,51,92,75,102,47,Female,199,Bottoms,S,1,N/A,N/A,S,Kept,C01,Athletic Build,B04,"M: 0.95, L: 0.80",Low
1914,153,54,81,90,85,41,Male,140,Bottoms,XS,0,2023-07-30,Changed Mind,XL,Returned,C01,Athletic Build,B03,"L: 0.93, XL: 0.86",High
1915,175,78,99,67,88,27,Male,107,Dresses,XL,1,2023-07-25,Defective,S,Returned,C04,Petite,B02,"L: 0.93, XL: 0.86",Medium
1916,174,82,85,86,88,34,Male,135,Tops,S,0,2023-07-15,Defective,XL,Kept,C01,Tall and Athletic,B01,"S: 0.92, M: 0.87",Low
1917,179,69,101,90,101,26,Male,152,Tops,XL,0,2023-07-30,Defective,S,Kept,C01,Athletic Build,B02,"S: 0.92, M: 0.87",Low
1918,160,79,80,80,110,26,Female,134,Bottoms,XL,1,2023-07-15,N/A,XL,Kept,C01,Athletic Build,B03,"M: 0.95, L: 0.80",Medium
1919,156,54,87,85,107,36,Female,150,Dresses,XS,0,N/A,Defective,N/A,Kept,C02,Tall and Athletic,B03,"L: 0.93, XL: 0.86",Medium
1920,180,70,97,80,86,38,Male,169,Tops,M,1,2023-07-30,N/A,XL,Returned,C03,Athletic Build,B04,"XS: 0.90, S: 0.85",Medium
1921,159,64,108,73,111,22,Female,129,Dresses,M,1,2023-07-15,Incorrect Size,L,Kept,C03,Average Build,B03,"XS: 0.90, S: 0.85",Low
1922,188,69,100,77,99,26,Female,191,Bottoms,XL,0,2023-07-25,Changed Mind,S,Returned,C03,Tall and Athletic,B03,"M: 0.95, L: 0.80",High
1923,162,57,83,74,97,31,Female,171,Bottoms,XS,1,2023-07-30,Changed Mind,N/A,Returned,C01,Petite,B04,"M: 0.95, L: 0.80",Low
1924,180,80,84,81,93,33,Male,101,Tops,M,1,N/A,Defective,S,Kept,C03,Petite,B03,"XS: 0.90, S: 0.85",Low
1925,156,61,84,89,91,21,Male,173,Bottoms,XL,1,2023-07-20,Changed Mind,XL,Kept,C04,Petite,B03,"XS: 0.90, S: 0.85",High
1926,185,70,94,85,113,45,Male,158,Tops,S,1,2023-07-20,Defective,S,Returned,C03,Athletic Build,B01,"XS: 0.90, S: 0.85",High
1927,169,79,89,81,113,26,Female,165,Bottoms,S,1,2023-07-15,N/A,M,Kept,C04,Average Build,B04,"XS: 0.90, S: 0.85",Low
1928,153,76,87,74,96,35,Female,191,Tops,L,0,2023-07-30,Defective,N/A,Kept,C04,Tall and Athletic,B03,"XS: 0.90, S: 0.85",High
1929,156,75,105,72,96,28,Female,117,Bottoms,L,1,2023-07-30,Defective,M,Returned,C01,Athletic Build,B04,"L: 0.93, XL: 0.86",High
1930,150,82,86,71,98,20,Male,162,Bottoms,L,1,N/A,Changed Mind,S,Returned,C03,Athletic Build,B02,"L: 0.93, XL: 0.86",Low
1931,162,75,91,78,107,31,Male,196,Dresses,M,1,2023-07-20,Changed Mind,XL,Returned,C02,Petite,B01,"XS: 0.90, S: 0.85",Medium
1932,171,75,109,86,99,49,Male,194,Dresses,S,0,2023-08-01,N/A,N/A,Kept,C02,Average Build,B03,"XS: 0.90, S: 0.85",Medium
1933,170,85,104,82,85,21,Male,179,Bottoms,S,0,2023-07-25,Changed Mind,N/A,Returned,C04,Tall and Athletic,B02,"L: 0.93, XL: 0.86",Medium
1934,171,89,107,85,114,46,Female,142,Tops,M,0,2023-08-01,N/A,XL,Kept,C04,Average Build,B01,"S: 0.92, M: 0.87",Low
1935,177,50,90,83,93,41,Female,128,Bottoms,S,0,2023-07-20,Changed Mind,N/A,Kept,C02,Athletic Build,B02,"L: 0.93, XL: 0.86",Low
1936,158,64,92,82,110,37,Male,103,Dresses,S,1,2023-07-30,Defective,XL,Kept,C01,Tall and Athletic,B03,"XS: 0.90, S: 0.85",High
1937,175,50,94,78,100,33,Male,192,Tops,XL,0,2023-07-25,Incorrect Size,M,Returned,C01,Athletic Build,B02,"M: 0.95, L: 0.80",Low
1938,158,60,96,74,93,31,Female,105,Bottoms,S,0,2023-07-25,Changed Mind,S,Kept,C04,Average Build,B01,"XS: 0.90, S: 0.85",High
1939,164,51,101,65,100,37,Female,166,Bottoms,XL,1,N/A,Changed Mind,N/A,Kept,C04,Athletic Build,B02,"S: 0.92, M: 0.87",Medium
1940,159,50,101,73,86,24,Male,154,Dresses,L,1,2023-08-01,Changed Mind,N/A,Returned,C02,Average Build,B02,"XS: 0.90, S: 0.85",Medium
1941,173,80,97,82,94,26,Male,138,Tops,XS,1,2023-07-15,N/A,N/A,Kept,C04,Tall and Athletic,B04,"S: 0.92, M: 0.87",High
1942,157,65,106,77,109,23,Male,180,Tops,XL,0,2023-07-15,N/A,M,Returned,C03,Average Build,B04,"S: 0.92, M: 0.87",Low
1943,173,71,87,91,102,32,Female,144,Tops,S,1,N/A,Changed Mind,XL,Returned,C04,Average Build,B03,"S: 0.92, M: 0.87",Low
1944,165,67,85,81,97,35,Female,181,Bottoms,L,0,2023-07-30,N/A,XL,Returned,C01,Petite,B04,"L: 0.93, XL: 0.86",Medium
1945,175,66,90,94,86,41,Female,176,Dresses,XS,0,2023-07-30,N/A,M,Returned,C02,Petite,B02,"L: 0.93, XL: 0.86",Low
1946,176,79,108,87,113,47,Female,190,Bottoms,XS,0,2023-07-15,N/A,S,Kept,C03,Athletic Build,B04,"S: 0.92, M: 0.87",Medium
1947,186,59,105,89,113,35,Female,157,Dresses,L,1,2023-07-20,N/A,M,Returned,C04,Petite,B01,"S: 0.92, M: 0.87",Medium
1948,153,84,88,86,97,38,Male,171,Dresses,L,1,N/A,N/A,N/A,Kept,C02,Petite,B01,"XS: 0.90, S: 0.85",High
1949,173,70,105,80,108,23,Male,124,Tops,XS,1,2023-07-20,Defective,S,Kept,C04,Tall and Athletic,B03,"XS: 0.90, S: 0.85",High
1950,168,65,84,88,87,39,Male,180,Bottoms,XS,1,N/A,Changed Mind,L,Returned,C02,Petite,B04,"L: 0.93, XL: 0.86",Medium
1951,185,55,86,75,114,39,Male,182,Tops,S,0,N/A,Incorrect Size,S,Kept,C03,Petite,B04,"L: 0.93, XL: 0.86",Medium
1952,188,52,101,87,99,47,Male,159,Dresses,XL,0,2023-07-15,Changed Mind,M,Returned,C04,Petite,B03,"S: 0.92, M: 0.87",High
1953,159,70,106,73,87,20,Female,108,Dresses,XL,1,2023-07-15,Incorrect Size,N/A,Returned,C01,Petite,B02,"L: 0.93, XL: 0.86",Medium
1954,174,62,94,71,107,32,Male,191,Tops,XS,0,2023-08-01,Incorrect Size,S,Returned,C03,Athletic Build,B01,"S: 0.92, M: 0.87",Low
1955,167,67,100,93,94,39,Male,190,Tops,XS,0,2023-07-20,N/A,XL,Kept,C04,Tall and Athletic,B04,"L: 0.93, XL: 0.86",Medium
1956,168,73,101,86,90,39,Male,195,Dresses,M,0,2023-07-30,Changed Mind,S,Returned,C03,Average Build,B04,"M: 0.95, L: 0.80",Medium
1957,185,76,83,65,107,41,Female,182,Bottoms,XS,1,2023-07-25,Changed Mind,L,Kept,C04,Average Build,B03,"L: 0.93, XL: 0.86",Low
1958,159,53,98,73,106,28,Male,102,Tops,XL,0,2023-08-01,N/A,S,Returned,C04,Tall and Athletic,B01,"L: 0.93, XL: 0.86",Medium
1959,182,71,92,74,98,29,Female,141,Bottoms,S,1,2023-07-20,Incorrect Size,S,Kept,C04,Tall and Athletic,B04,"S: 0.92, M: 0.87",Medium
1960,154,73,80,80,93,25,Male,187,Dresses,M,0,N/A,Defective,S,Kept,C03,Average Build,B04,"M: 0.95, L: 0.80",Low
1961,184,89,80,85,102,41,Male,156,Tops,XL,0,2023-07-25,N/A,N/A,Returned,C03,Athletic Build,B02,"XS: 0.90, S: 0.85",Low
1962,183,59,101,93,92,26,Female,148,Tops,S,0,2023-07-25,Incorrect Size,M,Kept,C01,Petite,B03,"L: 0.93, XL: 0.86",Medium
1963,182,51,93,82,111,42,Male,122,Dresses,M,0,2023-08-01,Incorrect Size,N/A,Returned,C02,Petite,B04,"M: 0.95, L: 0.80",Low
1964,170,89,88,78,90,35,Male,197,Tops,M,1,2023-07-25,Incorrect Size,S,Kept,C01,Tall and Athletic,B04,"XS: 0.90, S: 0.85",High
1965,166,55,103,92,99,36,Female,118,Tops,M,1,2023-08-01,Incorrect Size,XL,Kept,C01,Tall and Athletic,B01,"M: 0.95, L: 0.80",Medium
1966,171,67,91,75,98,43,Male,179,Bottoms,M,1,2023-07-25,Defective,XL,Returned,C02,Athletic Build,B01,"M: 0.95, L: 0.80",Medium
1967,186,66,97,88,99,20,Female,141,Tops,M,0,2023-08-01,N/A,XL,Returned,C03,Tall and Athletic,B01,"XS: 0.90, S: 0.85",Medium
1968,164,87,88,93,104,28,Female,167,Bottoms,M,1,2023-08-01,Defective,S,Kept,C01,Petite,B02,"XS: 0.90, S: 0.85",High
1969,184,72,87,68,90,49,Female,148,Tops,L,1,2023-07-25,Changed Mind,S,Kept,C04,Average Build,B01,"S: 0.92, M: 0.87",Medium
1970,177,79,109,94,106,33,Female,123,Tops,S,1,2023-07-20,Defective,L,Returned,C01,Petite,B03,"S: 0.92, M: 0.87",Low
1971,156,70,93,83,96,34,Female,102,Dresses,XL,1,2023-07-15,Changed Mind,L,Kept,C02,Athletic Build,B02,"S: 0.92, M: 0.87",High
1972,181,59,107,77,94,23,Male,104,Dresses,XS,0,2023-07-15,N/A,M,Returned,C03,Average Build,B04,"M: 0.95, L: 0.80",High
1973,160,62,88,65,103,44,Male,126,Tops,XL,0,N/A,Defective,S,Kept,C02,Athletic Build,B02,"L: 0.93, XL: 0.86",High
1974,159,61,99,85,92,27,Male,119,Bottoms,L,0,2023-07-30,Changed Mind,S,Kept,C04,Athletic Build,B04,"L: 0.93, XL: 0.86",High
1975,158,58,104,83,89,44,Female,149,Dresses,L,0,2023-07-20,N/A,XL,Kept,C04,Athletic Build,B03,"L: 0.93, XL: 0.86",High
1976,163,53,81,79,111,34,Male,174,Dresses,M,1,2023-07-25,N/A,L,Returned,C03,Tall and Athletic,B04,"XS: 0.90, S: 0.85",Medium
1977,162,88,108,84,94,49,Female,186,Dresses,L,0,2023-07-15,Incorrect Size,N/A,Kept,C01,Athletic Build,B03,"L: 0.93, XL: 0.86",Low
1978,174,73,80,79,95,41,Male,153,Tops,XL,0,N/A,Changed Mind,L,Returned,C03,Athletic Build,B04,"XS: 0.90, S: 0.85",Medium
1979,151,83,92,89,104,44,Female,106,Bottoms,L,0,2023-07-25,Defective,M,Kept,C03,Average Build,B02,"M: 0.95, L: 0.80",High
1980,184,88,104,75,98,23,Female,162,Bottoms,XL,1,N/A,Defective,N/A,Returned,C01,Athletic Build,B01,"M: 0.95, L: 0.80",High
1981,156,54,89,94,98,38,Male,101,Tops,M,0,2023-07-25,N/A,XL,Kept,C01,Average Build,B02,"M: 0.95, L: 0.80",Low
1982,170,64,87,87,113,22,Male,116,Dresses,M,1,2023-08-01,Incorrect Size,L,Kept,C01,Petite,B03,"S: 0.92, M: 0.87",High
1983,167,53,86,91,86,27,Male,152,Bottoms,L,0,2023-07-25,Incorrect Size,S,Returned,C01,Athletic Build,B02,"L: 0.93, XL: 0.86",High
1984,152,88,109,69,114,21,Female,107,Bottoms,XS,1,2023-07-15,Incorrect Size,M,Kept,C01,Petite,B03,"M: 0.95, L: 0.80",Low
1985,188,57,108,88,110,47,Male,188,Tops,M,0,2023-07-15,N/A,M,Returned,C01,Athletic Build,B02,"XS: 0.90, S: 0.85",High
1986,160,73,103,86,101,41,Female,135,Bottoms,S,0,2023-07-25,N/A,N/A,Kept,C01,Average Build,B03,"S: 0.92, M: 0.87",High
1987,188,77,91,74,99,44,Male,178,Bottoms,S,0,2023-07-15,Changed Mind,N/A,Kept,C03,Athletic Build,B02,"S: 0.92, M: 0.87",High
1988,173,76,96,82,113,44,Female,168,Dresses,M,0,2023-07-20,Defective,M,Returned,C04,Tall and Athletic,B01,"L: 0.93, XL: 0.86",High
1989,168,50,109,71,107,27,Female,115,Dresses,L,1,2023-07-25,Defective,L,Returned,C01,Athletic Build,B03,"M: 0.95, L: 0.80",Low
1990,153,83,104,65,110,27,Male,157,Dresses,M,1,2023-07-15,Changed Mind,S,Returned,C02,Petite,B04,"L: 0.93, XL: 0.86",Medium
1991,175,66,91,67,111,36,Male,123,Bottoms,L,1,N/A,Changed Mind,XL,Returned,C02,Petite,B03,"M: 0.95, L: 0.80",Medium
1992,187,86,95,92,87,35,Male,183,Dresses,XL,1,N/A,N/A,S,Returned,C01,Athletic Build,B01,"L: 0.93, XL: 0.86",Low
1993,181,87,89,65,87,35,Female,178,Tops,XS,1,N/A,Defective,L,Returned,C01,Athletic Build,B01,"L: 0.93, XL: 0.86",Low
1994,188,75,106,94,87,35,Female,191,Dresses,XS,1,2023-07-30,Defective,N/A,Kept,C03,Petite,B01,"S: 0.92, M: 0.87",High
1995,185,73,104,81,110,46,Male,186,Dresses,XL,1,N/A,Defective,XL,Kept,C02,Athletic Build,B04,"S: 0.92, M: 0.87",High
1996,189,88,91,79,112,26,Male,111,Bottoms,XL,1,2023-08-01,N/A,S,Returned,C03,Petite,B01,"M: 0.95, L: 0.80",Medium
1997,186,70,90,69,113,49,Male,104,Dresses,XL,0,N/A,N/A,S,Returned,C01,Petite,B01,"S: 0.92, M: 0.87",Low
1998,182,79,104,86,87,34,Female,158,Tops,XS,0,2023-07-20,Changed Mind,XL,Kept,C02,Average Build,B04,"S: 0.92, M: 0.87",High
1999,185,62,108,80,102,36,Female,196,Dresses,M,0,2023-07-20,N/A,M,Kept,C04,Average Build,B01,"XS: 0.90, S: 0.85",Medium
2000,152,86,93,76,90,44,Male,140,Dresses,S,0,2023-07-30,N/A,XL,Kept,C03,Average Build,B04,"M: 0.95, L: 0.80",Low
2001,158,52,101,83,98,22,Male,158,Tops,L,1,2023-07-20,Defective,S,Kept,C03,Athletic Build,B02,"L: 0.93, XL: 0.86",Low
2002,157,81,99,78,110,20,Female,188,Tops,S,0,2023-07-15,Defective,XL,Kept,C03,Tall and Athletic,B02,"L: 0.93, XL: 0.86",Medium
2003,182,84,92,67,87,27,Female,198,Dresses,L,0,N/A,Changed Mind,S,Returned,C02,Petite,B02,"L: 0.93, XL: 0.86",Low
2004,155,68,81,83,85,26,Male,167,Bottoms,XS,0,2023-07-15,N/A,L,Kept,C03,Petite,B03,"XS: 0.90, S: 0.85",Low
2005,188,63,106,65,94,37,Male,138,Tops,M,1,2023-07-30,Defective,M,Kept,C04,Athletic Build,B03,"S: 0.92, M: 0.87",Low
2006,153,71,99,85,97,49,Male,102,Tops,S,0,2023-07-15,Defective,XL,Returned,C03,Tall and Athletic,B01,"S: 0.92, M: 0.87",Low
2007,162,66,86,65,113,42,Female,187,Bottoms,XL,1,2023-08-01,Changed Mind,L,Kept,C02,Athletic Build,B04,"L: 0.93, XL: 0.86",Low
2008,151,53,80,90,93,24,Male,140,Tops,XL,0,2023-07-15,Defective,L,Returned,C01,Tall and Athletic,B03,"L: 0.93, XL: 0.86",High
2009,154,89,109,74,106,34,Female,184,Tops,XL,0,2023-07-15,Changed Mind,M,Returned,C03,Petite,B04,"L: 0.93, XL: 0.86",High
2010,176,68,104,67,106,26,Male,156,Bottoms,S,1,2023-08-01,Defective,N/A,Returned,C01,Petite,B02,"XS: 0.90, S: 0.85",High
2011,181,86,82,77,110,29,Male,172,Dresses,M,1,2023-07-20,Changed Mind,XL,Kept,C02,Average Build,B04,"L: 0.93, XL: 0.86",Low
2012,170,51,108,70,109,35,Male,135,Bottoms,M,0,N/A,Changed Mind,M,Kept,C02,Average Build,B02,"S: 0.92, M: 0.87",Medium
2013,157,64,108,75,86,47,Male,149,Dresses,XL,1,2023-08-01,Changed Mind,M,Returned,C03,Petite,B03,"XS: 0.90, S: 0.85",Medium
2014,187,51,99,70,94,42,Male,167,Tops,S,1,2023-07-15,Incorrect Size,S,Kept,C03,Petite,B04,"L: 0.93, XL: 0.86",Medium
2015,157,60,91,67,109,21,Male,196,Tops,XL,0,2023-07-25,Incorrect Size,M,Kept,C02,Petite,B04,"S: 0.92, M: 0.87",Medium
2016,152,72,84,80,114,37,Female,195,Dresses,L,1,N/A,N/A,M,Kept,C03,Tall and Athletic,B02,"M: 0.95, L: 0.80",High
2017,152,59,91,73,96,34,Female,144,Bottoms,L,1,N/A,N/A,XL,Kept,C03,Average Build,B04,"XS: 0.90, S: 0.85",High
2018,171,52,108,72,103,42,Male,131,Tops,S,0,2023-07-25,Defective,M,Kept,C01,Petite,B02,"S: 0.92, M: 0.87",High
2019,155,54,82,91,87,38,Female,165,Bottoms,L,0,2023-07-30,Incorrect Size,M,Kept,C01,Athletic Build,B03,"S: 0.92, M: 0.87",Low
2020,151,52,99,67,103,39,Female,176,Dresses,XS,0,2023-07-30,Changed Mind,N/A,Kept,C04,Petite,B02,"S: 0.92, M: 0.87",Low
2021,172,87,84,69,85,33,Female,118,Dresses,XS,0,N/A,N/A,L,Returned,C02,Tall and Athletic,B02,"S: 0.92, M: 0.87",Low
